class	count	class;label	percentage
Q50337	1	'prefecture of Japan'@en	0.0%
Q50323322	1	'unit of illumination'@en	0.0%
Q502074	1	'heliport'@en	0.0%
Q502048	1	'gasoline engine'@en	0.0%
Q50092815	1	'homeopathic drug'@en	0.0%
Q500834	1	'tournament'@en	0.0%
Q5001874	1	'business failure'@en	0.0%
Q4994515	1	'file sharing software'@en	0.0%
Q4994447	1	'Ducal'@en	0.0%
Q49892	1	'presidential system'@en	0.0%
Q49850	1	'journal'@en	0.0%
Q49847565	1	'androstane steroid'@en	0.0%
Q49845	1	'mail'@en	0.0%
Q498289	1	'dual-listed company'@en	0.0%
Q498267	1	'news aggregator'@en	0.0%
Q4972100	1	'broadcast band'@en	0.0%
Q4956705	1	'branding agency'@en	0.0%
Q494823	1	'data format'@en	0.0%
Q49393	1	'projectile'@en	0.0%
Q4925872	1	'data processing system'@en	0.0%
Q492255	1	'tetrapylon'@en	0.0%
Q4922261	1	'guessing game'@en	0.0%
Q491	1	'friendship'@en	0.0%
Q49094509	1		0.0%
Q49084	1	'short story'@en	0.0%
Q490173	1	'programming idiom'@en	0.0%
Q4893413	1	'diplomatic correspondence'@en	0.0%
Q489168	1	'mass noun'@en	0.0%
Q48851989	1	'state-owned enterprise of the United States'@en	0.0%
Q48727903	1	'secular hymn'@en	0.0%
Q48708989	1	'cartridge family'@en	0.0%
Q486983	1	'academic rank'@en	0.0%
Q4859485	1	'barbarous name'@en	0.0%
Q4856363	1	'Banking software'@en	0.0%
Q485537	1	'odor'@en	0.0%
Q4854529	1	'color of noise'@en	0.0%
Q485258	1	'federative unit of Brazil'@en	0.0%
Q484847	1	'e-commerce'@en	0.0%
Q484318	1	'ethos'@en	0.0%
Q4839591	1	'backcountry'@en	0.0%
Q483639	1	'cloud computing'@en	0.0%
Q48352	1	'head of state'@en	0.0%
Q48351111	1	'judo technique'@en	0.0%
Q483271	1	'Mnet Asian Music Awards'@en	0.0%
Q48298065	1	'facet of tenis playing skill'@en	0.0%
Q4828724	1	'aviation museum'@en	0.0%
Q48264	1	'gender identity'@en	0.0%
Q4825885	1	'authentication protocol'@en	0.0%
Q4825093	1	'wardrobe malfunction'@en	0.0%
Q478515	1	'ball'@en	0.0%
Q477396	1	'circus'@en	0.0%
Q4771007	1	'Antarctic field camp'@en	0.0%
Q476807	1	'military raid'@en	0.0%
Q47521	1	'stream'@en	0.0%
Q47515998	1	'energy provider'@en	0.0%
Q47506	1	'compiler'@en	0.0%
Q475050	1	'federal district'@en	0.0%
Q475023	1	'exact science'@en	0.0%
Q47487597	1	'monotypic fossil taxon'@en	0.0%
Q47482556	1	'message authentication code algorithm'@en	0.0%
Q474717	1	'religious military order'@en	0.0%
Q474328	1	'declarative sentence'@en	0.0%
Q4739805	1	'vegetable oil'@en	0.0%
Q473853	1	'school shooting'@en	0.0%
Q47371099	1	'non-positive integer'@en	0.0%
Q473708	1	'home computer'@en	0.0%
Q4736543	1	'alternative newspaper'@en	0.0%
Q47258130	1	'scientific conference series'@en	0.0%
Q471805	1	'A-type main sequence star'@en	0.0%
Q47150471	1	'Idea Festival'@en	0.0%
Q47148	1	'Śruti'@en	0.0%
Q47089	1	'fault'@en	0.0%
Q470775	1	'a posteriori language'@en	0.0%
Q47069735	1	'pyrimidine'@en	0.0%
Q47064	1	'military personnel'@en	0.0%
Q47053	1	'estuary'@en	0.0%
Q47018478	1	'calendar month of a given year'@en	0.0%
Q470137	1	'original English-language manga'@en	0.0%
Q4692249	1	'aggregate fruit'@en	0.0%
Q4689686	1	'African American newspaper'@en	0.0%
Q4688879	1	'romantic orientation'@en	0.0%
Q468801	1	'personal pronoun'@en	0.0%
Q468756	1	'shore'@en	0.0%
Q46865913	1	'geography of geographic location'@en	0.0%
Q46744	1	'understanding'@en	0.0%
Q4672467	1	'access method'@en	0.0%
Q467011	1	'invasion'@en	0.0%
Q466960	1	'isotope of helium'@en	0.0%
Q466439	1	'extremism'@en	0.0%
Q46395	1	'British overseas territories'@en	0.0%
Q4632675	1	'dwelling place'@en	0.0%
Q4625944	1	'alditol'@en	0.0%
Q4618	1	'carnival'@en	0.0%
Q4611891	1	'association football position'@en	0.0%
Q45999579	1	'magic trick'@en	0.0%
Q45948	1	'organelle'@en	0.0%
Q4585642	1	'Special Constabulary'@en	0.0%
Q4584563	1	'Mating system'@en	0.0%
Q45776	1	'fjord'@en	0.0%
Q45740849	1	'historical dictionary'@en	0.0%
Q45701	1	'waste'@en	0.0%
Q456362	1	'Berlin border crossing'@en	0.0%
Q456349	1	'cannabis cultivation'@en	0.0%
Q455315	1	'compilation film'@en	0.0%
Q454967	1	'Fuehrer\'s edict'@en	0.0%
Q45242174	1	'gazetted locality of Victoria'@en	0.0%
Q451752	1	'Denominação de Origem Controlada'@en	0.0%
Q45057822	1	'geometric pattern'@en	0.0%
Q450307	1	'elite troops'@en	0.0%
Q4502142	1	'visual artwork'@en	0.0%
Q4493384	1	'fundamental limit'@en	0.0%
Q4491715	1	'phonemic transcription'@en	0.0%
Q4491070	1	'flyboat'@en	0.0%
Q44909815	1	'DL-methamphetamine'@en	0.0%
Q44854	1	'squatting'@en	0.0%
Q4470542	1	'Ukrainian folk song'@en	0.0%
Q4460810	1	'toponymic nickname'@en	0.0%
Q44602	1	'fasting'@en	0.0%
Q44597158	1	'health specialty'@en	0.0%
Q44580842	1	'medical device type'@en	0.0%
Q44575957	1	'surgical instrument type'@en	0.0%
Q445741	1	'historic road'@en	0.0%
Q4456236	1	'terrorist group'@en	0.0%
Q4454405	1	'Japanese theme park'@en	0.0%
Q4453888	1	'poetic musical form'@en	0.0%
Q4451909	1	'Taraf'@en	0.0%
Q44512	1	'epidemic'@en	0.0%
Q44506	1	'talisman'@en	0.0%
Q44494	1	'mill'@en	0.0%
Q444835	1	'virtual world'@en	0.0%
Q44476427	1	'medical attribute'@en	0.0%
Q44405595	1	'fictional intelligence agency'@en	0.0%
Q443955	1	'professional privilege'@en	0.0%
Q4438147	1	'game-based sport'@en	0.0%
Q443814	1	'realm of the dead'@en	0.0%
Q4430243	1	'social organization'@en	0.0%
Q441989	1	'public history'@en	0.0%
Q4406986	1	'mortar carrier'@en	0.0%
Q4400497	1	'Russian folk song'@en	0.0%
Q4394419	1	'Rigvedic deity'@en	0.0%
Q4393922	1	'vocal sound'@en	0.0%
Q4392985	1	'religious identity'@en	0.0%
Q4390702	1	'character race in Dungeons & Dragons'@en	0.0%
Q4389307	1	'missile system'@en	0.0%
Q438419	1	'alternate reality game'@en	0.0%
Q438358	1	'alternation'@en	0.0%
Q43742	1	'oasis'@en	0.0%
Q4372167	1	'former'@en	0.0%
Q43675388	1	'road mountain pass'@en	0.0%
Q4367464	1	'preparatory school'@en	0.0%
Q43648	1	'hydrocarbon'@en	0.0%
Q4356073	1	'spectator sport'@en	0.0%
Q43533	1	'crystal'@en	0.0%
Q43521	1	'geologic time scale'@en	0.0%
Q43436	1	'pearl'@en	0.0%
Q4338148	1	'basic taste'@en	0.0%
Q4335750	1	'organisation in Harry Potter series'@en	0.0%
Q43343	1	'folk music'@en	0.0%
Q432536	1	'brass quintet'@en	0.0%
Q432164	1	'Hala Shiha'@en	0.0%
Q43185013	1	'maritime republic'@en	0.0%
Q4313426	1		0.0%
Q43116871	1	'plant-derived motif'@en	0.0%
Q43022214	1	'sex-specific anatomical structure'@en	0.0%
Q42948	1	'wall'@en	0.0%
Q4292136	1	'mechanical properties of fiber'@en	0.0%
Q4288708	1	'interstellar dust'@en	0.0%
Q428830	1	'main group'@en	0.0%
Q42880958	1	'fireworks event'@en	0.0%
Q4287745	1	'medical organization'@en	0.0%
Q428661	1	'U-boat'@en	0.0%
Q428653	1	'allotrope of oxygen'@en	0.0%
Q427626	1	'taxonomic rank'@en	0.0%
Q4272864	1	'Lyashko'@en	0.0%
Q426809	1	'organochlorine compound'@en	0.0%
Q42605452	1	'fictional musical work'@en	0.0%
Q42603	1	'priest'@en	0.0%
Q4256984	1	'athletics venue'@en	0.0%
Q42527	1	'spice'@en	0.0%
Q42525933	1	'Lutheran hymn'@en	0.0%
Q425094	1	'fluorocarbon'@en	0.0%
Q424598	1	'display typeface'@en	0.0%
Q424370	1	'polyolefin'@en	0.0%
Q4240267	1	'palace theatre'@en	0.0%
Q4224624	1	'kmetstvo of Bulgaria'@en	0.0%
Q42232686	1	'public radio'@en	0.0%
Q422248	1	'monoclonal antibody'@en	0.0%
Q422211	1	'Site of Special Scientific Interest'@en	0.0%
Q42211429	1	'township of Minnesota'@en	0.0%
Q422007	1	'aktiebolag'@en	0.0%
Q42195763	1	'SQL keyword'@en	0.0%
Q42165	1	'buttocks'@en	0.0%
Q421281	1	'copolymer'@en	0.0%
Q420927	1	'protein complex'@en	0.0%
Q4204511	1	'historic church'@en	0.0%
Q42014143	1	'biomedical measurand type'@en	0.0%
Q4201315	1	'foreign agent'@en	0.0%
Q41966	1	'Script Journal Fitness Muscule Germany'@en	0.0%
Q4189293	1	'rank'@en	0.0%
Q41799099	1	'Tamil character'@en	0.0%
Q41792036	1	'oversea province of Spain'@en	0.0%
Q4176199	1	'cold war'@en	0.0%
Q4173969	1	'unit of pressure'@en	0.0%
Q417175	1	'kingdom'@en	0.0%
Q41713761	1	'Arabic letter'@en	0.0%
Q4171266	1	'spirits of fire'@en	0.0%
Q416997	1	'peptide hormone'@en	0.0%
Q41597628	1	'sand bar'@en	0.0%
Q41581	1	'alkane'@en	0.0%
Q41521	1	'schism'@en	0.0%
Q41511	1	'universal language'@en	0.0%
Q41494	1	'name server'@en	0.0%
Q41270	1	'Cavatina'@en	0.0%
Q4120211	1	'regional organization'@en	0.0%
Q4120025	1	'jet airliner'@en	0.0%
Q41162	1	'republic of Russia'@en	0.0%
Q4115113	1	'superseded scientific theory'@en	0.0%
Q4112110	1	'virtual digital assistant'@en	0.0%
Q41067667	1	'municipality of Tunisia'@en	0.0%
Q409205	1	'xenobiotic'@en	0.0%
Q407752	1	'neurotoxin'@en	0.0%
Q4072190	1	'atmospheric phenomenon'@en	0.0%
Q4071928	1	'cyberattack'@en	0.0%
Q4067618	1	'anthropogony'@en	0.0%
Q4067597	1	'combination company'@en	0.0%
Q4065173	1	'English name'@en	0.0%
Q4052124	1	'user interface markup language'@en	0.0%
Q405155	1	'trade route'@en	0.0%
Q40434727	1	'team rivalries in sports'@en	0.0%
Q40231	1	'election'@en	0.0%
Q4008956	1	'vasodilator agent'@en	0.0%
Q4005772	1	'major military unit'@en	0.0%
Q4005761	1	'geochronological unit'@en	0.0%
Q399495	1	'standard language'@en	0.0%
Q39911916	1	'advertisement'@en	0.0%
Q39875001	1	'measure'@en	0.0%
Q3984210	1	'treatment of mental disorders'@en	0.0%
Q3982337	1	'puppet theatre'@en	0.0%
Q39811647	1	'translated work'@en	0.0%
Q39809	1	'marketing'@en	0.0%
Q3976641	1	'administrative territorial entity of Kenya'@en	0.0%
Q3966	1	'computer hardware'@en	0.0%
Q39646	1	'art name'@en	0.0%
Q39600690	1	'subsurface rail line'@en	0.0%
Q3953096	1	'fictional writer'@en	0.0%
Q3951623	1	'drain'@en	0.0%
Q395	1	'mathematics'@en	0.0%
Q39487140	1	'programming principle'@en	0.0%
Q3944822	1	'chemical test'@en	0.0%
Q392316	1	'First Nations'@en	0.0%
Q3922583	1	'health profession'@en	0.0%
Q3922505	1	'music producer'@en	0.0%
Q39201	1	'pet'@en	0.0%
Q3918409	1	'proposal'@en	0.0%
Q391629	1	'Teen Choice Awards'@en	0.0%
Q390248	1	'myth of origins'@en	0.0%
Q3901935	1	'inferior planet'@en	0.0%
Q389435	1	'Jamaican sound system'@en	0.0%
Q38911	1	'region of the Czech Republic'@en	0.0%
Q3882219	1	'assassination'@en	0.0%
Q3879385	1	'highly cototient number'@en	0.0%
Q38720	1	'windmill'@en	0.0%
Q386426	1	'natural heritage'@en	0.0%
Q3855553	1	'metahuman'@en	0.0%
Q3851150	1	'Collegiate secret societies in North America'@en	0.0%
Q3850681	1	'Maschere'@en	0.0%
Q384515	1	'treatise'@en	0.0%
Q3839507	1	'functional programming language'@en	0.0%
Q383826	1	'music tracker'@en	0.0%
Q382947	1	'Scotch whisky'@en	0.0%
Q3818161	1	'musical cryptogram'@en	0.0%
Q3814081	1	'app store'@en	0.0%
Q381243	1	'special effects'@en	0.0%
Q380782	1	'commander-in-chief'@en	0.0%
Q38048707	1	'historical cultural heritage site'@en	0.0%
Q380342	1	'manufactory'@en	0.0%
Q380217	1	'adynaton'@en	0.0%
Q37993793	1	'Georgia state park'@en	0.0%
Q37947505	1	'seventh power'@en	0.0%
Q37896028	1	'Magical power of transition metals: past, present, and future (Nobel Lecture).'@en	0.0%
Q37866906	1	'information resource'@en	0.0%
Q378427	1	'literary award'@en	0.0%
Q37813	1	'ecosystem'@en	0.0%
Q37800986	1	'Serbian city'@en	0.0%
Q377688	1	'type foundry'@en	0.0%
Q3774758	1	'sectarian violence'@en	0.0%
Q3771516	1	'gangway'@en	0.0%
Q3764113	1	'dance choreography'@en	0.0%
Q375843	1	'protoscience'@en	0.0%
Q375355	1	'harshad number'@en	0.0%
Q3751865	1	'commercial establishment'@en	0.0%
Q3750285	1	'administrative territorial entity of Canada'@en	0.0%
Q3743695	1	'meteorological instrument'@en	0.0%
Q374259	1	'color vision'@en	0.0%
Q3738986	1	'Climate oscillation'@en	0.0%
Q3737844	1	'binary function'@en	0.0%
Q372923	1	'articulation'@en	0.0%
Q37152856	1	'Wikimedia page relating two or more distinct concepts'@en	0.0%
Q37146376	1	'fictional puppet'@en	0.0%
Q37136268	1	'gold alloy'@en	0.0%
Q3707571	1	'giant'@en	0.0%
Q3706669	1	'psychoactive drug'@en	0.0%
Q3706138	1	'determinants of health'@en	0.0%
Q3705105	1	'Chinese martial arts'@en	0.0%
Q37049	1	'Filmfare Awards'@en	0.0%
Q37038	1	'advertising'@en	0.0%
Q37002670	1	'unicameral legislature'@en	0.0%
Q36975	1	'glyph'@en	0.0%
Q3695082	1	'sign'@en	0.0%
Q36906466	1	'universe'@en	0.0%
Q368835	1	'public holidays in Iceland'@en	0.0%
Q3685462	1	'commune of Haiti'@en	0.0%
Q3683633	1	'color'@en	0.0%
Q368290	1	'film distributor'@en	0.0%
Q367359	1	'scientific control'@en	0.0%
Q366773	1	'character structure'@en	0.0%
Q36649	1	'visual arts'@en	0.0%
Q366301	1	'research expedition'@en	0.0%
Q3661311	1	'fashion house'@en	0.0%
Q36611	1	'Gorilla'@en	0.0%
Q3658631	1	'radioactive element'@en	0.0%
Q36524	1	'authority control'@en	0.0%
Q36507	1	'millennium'@en	0.0%
Q36279	1	'biography'@en	0.0%
Q3623867	1	'arrondissement of Benin'@en	0.0%
Q3623811	1	'economic union'@en	0.0%
Q362165	1	'school subject'@en	0.0%
Q3620986	1		0.0%
Q36191904	1	'axiom of set theory'@en	0.0%
Q36133	1	'soil'@en	0.0%
Q36	1	'Poland'@en	0.0%
Q35986	1	'aesthetics'@en	0.0%
Q3592493	1	'Population I star'@en	0.0%
Q358576	1	'Technoparade'@en	0.0%
Q358	1	'heritage site'@en	0.0%
Q35769	1	'WWE programs'@en	0.0%
Q357679	1	'arch-gravity dam'@en	0.0%
Q357003	1	'physical restraint'@en	0.0%
Q3567586	1	'theme'@en	0.0%
Q35670518	1	'All-American Road'@en	0.0%
Q3565075	1	'Raions of cities in Ukraine'@en	0.0%
Q3562482	1	'ecclesiastical address'@en	0.0%
Q3559736	1	'standard test image'@en	0.0%
Q3559093	1	'sanctuary city'@en	0.0%
Q3559	1	'comet'@en	0.0%
Q355505	1	'nobiliary particle'@en	0.0%
Q3543088	1	'gag cartoon'@en	0.0%
Q35409	1	'family'@en	0.0%
Q353963	1	'Complication'@en	0.0%
Q3539455	1	'triol'@en	0.0%
Q3532816	1	'lock key'@en	0.0%
Q35277	1	'metaphysics'@en	0.0%
Q3526714	1	'division algorithm'@en	0.0%
Q352222	1	'exercise equipment'@en	0.0%
Q3518817	1	'equivalent territory'@en	0.0%
Q35120	1	'entity'@en	0.0%
Q3511312	1	'radio drama series'@en	0.0%
Q35112127	1	'historic building'@en	0.0%
Q3504364	1	'superclub'@en	0.0%
Q3503934	1	'hexamer'@en	0.0%
Q35012916	1	'lake stage'@en	0.0%
Q34987520	1	'unspoiled summit'@en	0.0%
Q34985575	1	'city district'@en	0.0%
Q3497167	1	'gravity dam'@en	0.0%
Q34956	1	'vitamin'@en	0.0%
Q34876	1	'province'@en	0.0%
Q34843301	1	'capital of county in Romania'@en	0.0%
Q3481047	1	'ratio'@en	0.0%
Q348091	1	'nuclear technology'@en	0.0%
Q3478395	1	'seed company'@en	0.0%
Q3477367	1	'business sector'@en	0.0%
Q3476533	1	'monumental sculpture'@en	0.0%
Q34698	1	'adjective'@en	0.0%
Q34684312	1	'standard repertoire'@en	0.0%
Q3467906	1	'virtual assistant'@en	0.0%
Q34654702	1	'Shuang Lin Cheng Huang Miao'@en	0.0%
Q34627	1	'synagogue'@en	0.0%
Q3455658	1	'region of Vietnam'@en	0.0%
Q34493	1	'motorcycle'@en	0.0%
Q3445354	1	'United States senior military college'@en	0.0%
Q34362	1	'astrology'@en	0.0%
Q3434769	1	'macroregion'@en	0.0%
Q342868	1	'pre-production'@en	0.0%
Q34274	1	'gospel'@en	0.0%
Q3421644	1	'reality show'@en	0.0%
Q3418125	1	'fraternal twins'@en	0.0%
Q3408055	1	'ancient trackway'@en	0.0%
Q3405827	1	'natural material'@en	0.0%
Q339828	1	'blunt instrument'@en	0.0%
Q3397526	1	'stone bridge'@en	0.0%
Q3397519	1	'prestressed concrete bridge'@en	0.0%
Q3397516	1	'reinforced concrete bridge'@en	0.0%
Q3394670	1	'pricing strategy'@en	0.0%
Q3394581	1	'black operation'@en	0.0%
Q339380	1	'Bahá\'í literature'@en	0.0%
Q3393392	1	'highest point'@en	0.0%
Q3382117	1	'chemical phenomenon'@en	0.0%
Q3378136	1	'ancient lighthouse'@en	0.0%
Q33767	1	'hand'@en	0.0%
Q3375719	1	'conceptual character'@en	0.0%
Q337330	1	'Sportsperson of the Year'@en	0.0%
Q337060	1	'perceptible object'@en	0.0%
Q33694	1	'mixed language'@en	0.0%
Q3362987	1	'four funnel liner'@en	0.0%
Q33612712	1	'running shoes'@en	0.0%
Q3356065	1	'parachurch organization'@en	0.0%
Q3354859	1	'collegiate university'@en	0.0%
Q3346693	1	'Greek nymph'@en	0.0%
Q33399405	1	'fictional toy'@en	0.0%
Q3338597	1	'nine'@en	0.0%
Q3336843	1	'constituent country of the United Kingdom'@en	0.0%
Q333542	1	'overseas province of Portugal'@en	0.0%
Q3333480	1	'interface metaphor'@en	0.0%
Q333109	1	'Überrest'@en	0.0%
Q333043	1	'active protection system'@en	0.0%
Q33289	1	'creole language'@en	0.0%
Q3328821	1	'narration'@en	0.0%
Q3327913	1	'Summer Paralympic Games'@en	0.0%
Q3327521	1	'online dictionary'@en	0.0%
Q3326454	1	'movement'@en	0.0%
Q33260112	1	'script'@en	0.0%
Q3325736	1	'artist-run initiative'@en	0.0%
Q332548	1	'over-the-horizon radar'@en	0.0%
Q332102	1	'paranormal phenomenon'@en	0.0%
Q3318059	1	'cosmological model'@en	0.0%
Q331644	1	'Khanate'@en	0.0%
Q3314776	1	'neurobics'@en	0.0%
Q331367	1	'submarine base'@en	0.0%
Q3312438	1	'informal fallacy'@en	0.0%
Q3311614	1	'century leap year'@en	0.0%
Q33104303	1	'concept in physics'@en	0.0%
Q3309962	1	'police action'@en	0.0%
Q33093124	1	'Mario franchise character'@en	0.0%
Q33082993	1	'class of fictional robots'@en	0.0%
Q3307487	1	'diagramming software'@en	0.0%
Q330284	1	'marketplace'@en	0.0%
Q3302125	1	'state decoration'@en	0.0%
Q329683	1	'industrial zone'@en	0.0%
Q32884	1	'Green Lantern'@en	0.0%
Q32859549	1	'fictional game'@en	0.0%
Q32815	1	'mosque'@en	0.0%
Q3281225	1	'fungal disease of plants'@en	0.0%
Q3277997	1	'cooperative bank'@en	0.0%
Q3276909	1	'mixed choir'@en	0.0%
Q3273292	1	'professional degree'@en	0.0%
Q327132	1	'Soviet space dog'@en	0.0%
Q3268757	1	'analog synthesizer'@en	0.0%
Q3267791	1	'pressure system'@en	0.0%
Q3258704	1		0.0%
Q32585259	1	'Canonde'@en	0.0%
Q32585054	1	'river personification'@en	0.0%
Q3252662	1	'series finale'@en	0.0%
Q3249005	1	'provincial city'@en	0.0%
Q32489	1	'knife'@en	0.0%
Q3247351	1	'fictional duck'@en	0.0%
Q3246424	1	'Battle of the Bands'@en	0.0%
Q3243765	1	'municipality of Argentina'@en	0.0%
Q3241045	1	'disease outbreak'@en	0.0%
Q3239011	1	'sexual slang'@en	0.0%
Q3238445	1	'security agency'@en	0.0%
Q3235978	1	'circumstellar disk'@en	0.0%
Q32350958	1	'bingo hall'@en	0.0%
Q3233801	1	'hate group'@en	0.0%
Q3222002	1	'lane'@en	0.0%
Q32099	1	'meridian'@en	0.0%
Q32098	1	'sanction'@en	0.0%
Q32015063	1	'aerobatic maneuver'@en	0.0%
Q3199141	1	'city of Indonesia'@en	0.0%
Q31931265	1	'order insignia'@en	0.0%
Q3185361	1	'comic magazine'@en	0.0%
Q31839438	1	'food crop'@en	0.0%
Q317557	1	'parish church'@en	0.0%
Q317548	1	'resort town'@en	0.0%
Q3174802	1	'orders of magnitude of volumes'@en	0.0%
Q3157225	1	'Romance-speaking world'@en	0.0%
Q315625	1	'trainee'@en	0.0%
Q3151992	1		0.0%
Q3142887	1	'eight'@en	0.0%
Q3139104	1	'cultural icon'@en	0.0%
Q313600	1	'still camera'@en	0.0%
Q312461	1	'terra nullius'@en	0.0%
Q312457	1	'note value'@en	0.0%
Q31235	1	'remake'@en	0.0%
Q31207	1	'health care'@en	0.0%
Q3109992	1	'Cthulhu Mythos miscellaneous books'@en	0.0%
Q3100180	1	'rank'@en	0.0%
Q309252	1	'physical fitness'@en	0.0%
Q308229	1	'currency sign'@en	0.0%
Q3077746	1	'fairy godmother'@en	0.0%
Q3076994	1	'commune of Cameroon'@en	0.0%
Q30747941	1	'audio effect'@en	0.0%
Q30688752	1	'pyridine alkaloids'@en	0.0%
Q30612	1	'clinical trial'@en	0.0%
Q3055118	1	'single entity of population'@en	0.0%
Q3055075	1	'entertainment district'@en	0.0%
Q30537366	1	'Modern Lineal Neo-grotesque'@en	0.0%
Q3053337	1	'employer'@en	0.0%
Q305	1	'corporal punishment'@en	0.0%
Q3045507	1		0.0%
Q3044788	1	'non-ministerial government department'@en	0.0%
Q3044538	1	'undernutrition'@en	0.0%
Q3037794	1	'optical double'@en	0.0%
Q303618	1	'diplomatic rank'@en	0.0%
Q30336093	1	'biological system'@en	0.0%
Q3033548	1	'Doctor Who spin-offs'@en	0.0%
Q3032311	1	'Native American deity'@en	0.0%
Q30313989	1	'leisure centre'@en	0.0%
Q30304302	1	'National Park System unit'@en	0.0%
Q30234158	1	'food safety organization'@en	0.0%
Q30224326	1	'themed area'@en	0.0%
Q30198	1	'marsh'@en	0.0%
Q30174902	1	'fictional shapeshifter'@en	0.0%
Q30170627	1	'dragon in a work of fiction'@en	0.0%
Q3012659	1	'queen of hearts'@en	0.0%
Q30126005	1	'hypothetical scientific object'@en	0.0%
Q30110959	1		0.0%
Q30109942	1	'paramedical speciality'@en	0.0%
Q30106090	1	'fictional drinking establishment'@en	0.0%
Q3010369	1	'opening ceremony'@en	0.0%
Q3010205	1	'celebration'@en	0.0%
Q30092776	1	'lake water body'@en	0.0%
Q30061600	1	'undead in a work of fiction'@en	0.0%
Q30058680	1	'impact tool'@en	0.0%
Q30029801	1	'zone of skin'@en	0.0%
Q3002772	1	'political crisis'@en	0.0%
Q30027695	1	'0 number class'@en	0.0%
Q30017383	1	'fictional organism'@en	0.0%
Q30014735	1	'bus-based transport system'@en	0.0%
Q3001152	1	'movement in cinema'@en	0.0%
Q29968665	1	'fortress island'@en	0.0%
Q2995808	1	'anti-submarine missile'@en	0.0%
Q29957571	1	'wild food'@en	0.0%
Q2995644	1	'result'@en	0.0%
Q29946056	1	'highly urbanized city'@en	0.0%
Q2992500	1	'wing configuration'@en	0.0%
Q299191	1	'chess variant'@en	0.0%
Q29913592	1	'knife cut'@en	0.0%
Q29896155	1	'difference'@en	0.0%
Q2989470	1	'commune of Mauritania'@en	0.0%
Q29885778	1	'fictional marsupial'@en	0.0%
Q29881657	1	'vocal-musical ensemble'@en	0.0%
Q298750	1	'Austria in the Eurovision Song Contest'@en	0.0%
Q2986441	1	'ancient Egyptian funerary text'@en	0.0%
Q29785644	1	'jazz quartet'@en	0.0%
Q2977	1	'cathedral'@en	0.0%
Q2975117	1	'dark water ride'@en	0.0%
Q2967401	1	'youth movement'@en	0.0%
Q29653271	1	'atmospheric layer'@en	0.0%
Q29651224	1	'natural object'@en	0.0%
Q29645725	1	'printing software'@en	0.0%
Q2962925	1	'fictional horse'@en	0.0%
Q29556	1	'civil liberties'@en	0.0%
Q29555881	1	'segment of a television episode'@en	0.0%
Q29485	1	'error'@en	0.0%
Q2945285	1	'family entertainment center'@en	0.0%
Q29448099	1	'Latin abbreviation'@en	0.0%
Q2934676	1	'Cambion'@en	0.0%
Q29300714	1	'international association'@en	0.0%
Q2928458	1	'royal burgh'@en	0.0%
Q2919801	1	'municipality of Luxembourg'@en	0.0%
Q2919327	1	'beer festival'@en	0.0%
Q2918349	1	'rag doll'@en	0.0%
Q29171	1	'infantry'@en	0.0%
Q2916980	1	'unit of energy'@en	0.0%
Q2915234	1	'Motzkin number'@en	0.0%
Q2913798	1	'spherical aberration'@en	0.0%
Q2911266	1	'borough of New Jersey'@en	0.0%
Q29091078	1	'political domain'@en	0.0%
Q2906832	1	'Carnival block'@en	0.0%
Q29044175	1	'bicycle manufacturing company'@en	0.0%
Q29042997	1	'double surname'@en	0.0%
Q2902628	1	'horn section'@en	0.0%
Q29023906	1	'temporary exhibition'@en	0.0%
Q290178	1	'economic crisis'@en	0.0%
Q290	1	'sex'@en	0.0%
Q28969364	1	'plant material'@en	0.0%
Q28963381	1	'group of major economic countries'@en	0.0%
