class	count	class;label
Q473708	1	'home computer'@en
Q4736543	1	'alternative newspaper'@en
Q47258130	1	'scientific conference series'@en
Q471805	1	'A-type main sequence star'@en
Q47150471	1	'Idea Festival'@en
Q47148	1	'Śruti'@en
Q47089	1	'fault'@en
Q470775	1	'a posteriori language'@en
Q47069735	1	'pyrimidine'@en
Q47064	1	'military personnel'@en
Q47053	1	'estuary'@en
Q47018478	1	'calendar month of a given year'@en
Q470137	1	'original English-language manga'@en
Q4692249	1	'aggregate fruit'@en
Q4689686	1	'African American newspaper'@en
Q4688879	1	'romantic orientation'@en
Q468801	1	'personal pronoun'@en
Q468756	1	'shore'@en
Q46865913	1	'geography of geographic location'@en
Q46744	1	'understanding'@en
Q4672467	1	'access method'@en
Q467011	1	'invasion'@en
Q466960	1	'isotope of helium'@en
Q466439	1	'extremism'@en
Q46395	1	'British overseas territories'@en
Q4632675	1	'dwelling place'@en
Q4625944	1	'alditol'@en
Q4618	1	'carnival'@en
Q4611891	1	'association football position'@en
Q45999579	1	'magic trick'@en
Q45948	1	'organelle'@en
Q4585642	1	'Special Constabulary'@en
Q4584563	1	'Mating system'@en
Q45776	1	'fjord'@en
Q45740849	1	'historical dictionary'@en
Q45701	1	'waste'@en
Q456362	1	'Berlin border crossing'@en
Q456349	1	'cannabis cultivation'@en
Q455315	1	'compilation film'@en
Q454967	1	'Fuehrer\'s edict'@en
Q45242174	1	'gazetted locality of Victoria'@en
Q451752	1	'Denominação de Origem Controlada'@en
Q45057822	1	'geometric pattern'@en
Q450307	1	'elite troops'@en
Q4502142	1	'visual artwork'@en
Q4493384	1	'fundamental limit'@en
Q4491715	1	'phonemic transcription'@en
Q4491070	1	'flyboat'@en
Q44909815	1	'DL-methamphetamine'@en
Q44854	1	'squatting'@en
Q4470542	1	'Ukrainian folk song'@en
Q4460810	1	'toponymic nickname'@en
Q44602	1	'fasting'@en
Q44597158	1	'health specialty'@en
Q44580842	1	'medical device type'@en
Q44575957	1	'surgical instrument type'@en
Q445741	1	'historic road'@en
Q4456236	1	'terrorist group'@en
Q4454405	1	'Japanese theme park'@en
Q4453888	1	'poetic musical form'@en
Q4451909	1	'Taraf'@en
Q44512	1	'epidemic'@en
Q44506	1	'talisman'@en
Q44494	1	'mill'@en
Q444835	1	'virtual world'@en
Q44476427	1	'medical attribute'@en
Q44405595	1	'fictional intelligence agency'@en
Q443955	1	'professional privilege'@en
Q4438147	1	'game-based sport'@en
Q443814	1	'realm of the dead'@en
Q4430243	1	'social organization'@en
Q441989	1	'public history'@en
Q4406986	1	'mortar carrier'@en
Q4400497	1	'Russian folk song'@en
Q4394419	1	'Rigvedic deity'@en
Q4393922	1	'vocal sound'@en
Q4392985	1	'religious identity'@en
Q4390702	1	'character race in Dungeons & Dragons'@en
Q4389307	1	'missile system'@en
Q438419	1	'alternate reality game'@en
Q438358	1	'alternation'@en
Q43742	1	'oasis'@en
Q4372167	1	'former'@en
Q43675388	1	'road mountain pass'@en
Q4367464	1	'preparatory school'@en
Q43648	1	'hydrocarbon'@en
Q4356073	1	'spectator sport'@en
Q43533	1	'crystal'@en
Q43521	1	'geologic time scale'@en
Q43436	1	'pearl'@en
Q4338148	1	'basic taste'@en
Q4335750	1	'organisation in Harry Potter series'@en
Q43343	1	'folk music'@en
Q432536	1	'brass quintet'@en
Q432164	1	'Hala Shiha'@en
Q43185013	1	'maritime republic'@en
Q4313426	1	
Q43116871	1	'plant-derived motif'@en
Q43022214	1	'sex-specific anatomical structure'@en
Q42948	1	'wall'@en
Q4292136	1	'mechanical properties of fiber'@en
Q4288708	1	'interstellar dust'@en
Q428830	1	'main group'@en
Q42880958	1	'fireworks event'@en
Q4287745	1	'medical organization'@en
Q428661	1	'U-boat'@en
Q428653	1	'allotrope of oxygen'@en
Q427626	1	'taxonomic rank'@en
Q4272864	1	'Lyashko'@en
Q426809	1	'organochlorine compound'@en
Q42605452	1	'fictional musical work'@en
Q42603	1	'priest'@en
Q4256984	1	'athletics venue'@en
Q42527	1	'spice'@en
Q42525933	1	'Lutheran hymn'@en
Q425094	1	'fluorocarbon'@en
Q424598	1	'display typeface'@en
Q424370	1	'polyolefin'@en
Q4240267	1	'palace theatre'@en
Q4224624	1	'kmetstvo of Bulgaria'@en
Q42232686	1	'public radio'@en
Q422248	1	'monoclonal antibody'@en
Q422211	1	'Site of Special Scientific Interest'@en
Q42211429	1	'township of Minnesota'@en
Q422007	1	'aktiebolag'@en
Q42195763	1	'SQL keyword'@en
Q42165	1	'buttocks'@en
Q421281	1	'copolymer'@en
Q420927	1	'protein complex'@en
Q4204511	1	'historic church'@en
Q42014143	1	'biomedical measurand type'@en
Q4201315	1	'foreign agent'@en
Q41966	1	'Script Journal Fitness Muscule Germany'@en
Q4189293	1	'rank'@en
Q41799099	1	'Tamil character'@en
Q41792036	1	'oversea province of Spain'@en
Q4176199	1	'cold war'@en
Q4173969	1	'unit of pressure'@en
Q417175	1	'kingdom'@en
Q41713761	1	'Arabic letter'@en
Q4171266	1	'spirits of fire'@en
Q416997	1	'peptide hormone'@en
Q41597628	1	'sand bar'@en
Q41581	1	'alkane'@en
Q41521	1	'schism'@en
Q41511	1	'universal language'@en
Q41494	1	'name server'@en
Q41270	1	'Cavatina'@en
Q4120211	1	'regional organization'@en
Q4120025	1	'jet airliner'@en
Q41162	1	'republic of Russia'@en
Q4115113	1	'superseded scientific theory'@en
Q4112110	1	'virtual digital assistant'@en
Q41067667	1	'municipality of Tunisia'@en
Q409205	1	'xenobiotic'@en
Q407752	1	'neurotoxin'@en
Q4072190	1	'atmospheric phenomenon'@en
Q4071928	1	'cyberattack'@en
Q4067618	1	'anthropogony'@en
Q4067597	1	'combination company'@en
Q4065173	1	'English name'@en
Q4052124	1	'user interface markup language'@en
Q405155	1	'trade route'@en
Q40434727	1	'team rivalries in sports'@en
Q40231	1	'election'@en
Q4008956	1	'vasodilator agent'@en
Q4005772	1	'major military unit'@en
Q4005761	1	'geochronological unit'@en
Q399495	1	'standard language'@en
Q39911916	1	'advertisement'@en
Q39875001	1	'measure'@en
Q3984210	1	'treatment of mental disorders'@en
Q3982337	1	'puppet theatre'@en
Q39811647	1	'translated work'@en
Q39809	1	'marketing'@en
Q3976641	1	'administrative territorial entity of Kenya'@en
Q3966	1	'computer hardware'@en
Q39646	1	'art name'@en
Q39600690	1	'subsurface rail line'@en
Q3953096	1	'fictional writer'@en
Q3951623	1	'drain'@en
Q395	1	'mathematics'@en
Q39487140	1	'programming principle'@en
Q3944822	1	'chemical test'@en
Q392316	1	'First Nations'@en
Q3922583	1	'health profession'@en
Q3922505	1	'music producer'@en
Q39201	1	'pet'@en
Q3918409	1	'proposal'@en
Q391629	1	'Teen Choice Awards'@en
Q390248	1	'myth of origins'@en
Q3901935	1	'inferior planet'@en
Q389435	1	'Jamaican sound system'@en
Q38911	1	'region of the Czech Republic'@en
Q3882219	1	'assassination'@en
Q3879385	1	'highly cototient number'@en
Q38720	1	'windmill'@en
Q386426	1	'natural heritage'@en
Q3855553	1	'metahuman'@en
Q3851150	1	'Collegiate secret societies in North America'@en
Q3850681	1	'Maschere'@en
Q384515	1	'treatise'@en
Q3839507	1	'functional programming language'@en
Q383826	1	'music tracker'@en
Q382947	1	'Scotch whisky'@en
Q3818161	1	'musical cryptogram'@en
Q3814081	1	'app store'@en
Q381243	1	'special effects'@en
Q380782	1	'commander-in-chief'@en
Q38048707	1	'historical cultural heritage site'@en
Q380342	1	'manufactory'@en
Q380217	1	'adynaton'@en
Q37993793	1	'Georgia state park'@en
Q37947505	1	'seventh power'@en
Q37896028	1	'Magical power of transition metals: past, present, and future (Nobel Lecture).'@en
Q37866906	1	'information resource'@en
Q378427	1	'literary award'@en
Q37813	1	'ecosystem'@en
Q37800986	1	'Serbian city'@en
Q377688	1	'type foundry'@en
Q3774758	1	'sectarian violence'@en
Q3771516	1	'gangway'@en
Q3764113	1	'dance choreography'@en
Q375843	1	'protoscience'@en
Q375355	1	'harshad number'@en
Q3751865	1	'commercial establishment'@en
Q3750285	1	'administrative territorial entity of Canada'@en
Q3743695	1	'meteorological instrument'@en
Q374259	1	'color vision'@en
Q3738986	1	'Climate oscillation'@en
Q3737844	1	'binary function'@en
Q372923	1	'articulation'@en
Q37152856	1	'Wikimedia page relating two or more distinct concepts'@en
Q37146376	1	'fictional puppet'@en
Q37136268	1	'gold alloy'@en
Q3707571	1	'giant'@en
Q3706669	1	'psychoactive drug'@en
Q3706138	1	'determinants of health'@en
Q3705105	1	'Chinese martial arts'@en
Q37049	1	'Filmfare Awards'@en
Q37038	1	'advertising'@en
Q37002670	1	'unicameral legislature'@en
Q36975	1	'glyph'@en
Q3695082	1	'sign'@en
Q36906466	1	'universe'@en
Q368835	1	'public holidays in Iceland'@en
Q3685462	1	'commune of Haiti'@en
Q3683633	1	'color'@en
Q368290	1	'film distributor'@en
Q367359	1	'scientific control'@en
Q366773	1	'character structure'@en
Q36649	1	'visual arts'@en
Q366301	1	'research expedition'@en
Q3661311	1	'fashion house'@en
Q36611	1	'Gorilla'@en
Q3658631	1	'radioactive element'@en
Q36524	1	'authority control'@en
Q36507	1	'millennium'@en
Q36279	1	'biography'@en
Q3623867	1	'arrondissement of Benin'@en
Q3623811	1	'economic union'@en
Q362165	1	'school subject'@en
Q3620986	1	
Q36191904	1	'axiom of set theory'@en
Q36133	1	'soil'@en
Q36	1	'Poland'@en
Q35986	1	'aesthetics'@en
Q3592493	1	'Population I star'@en
Q358576	1	'Technoparade'@en
Q358	1	'heritage site'@en
Q35769	1	'WWE programs'@en
Q357679	1	'arch-gravity dam'@en
Q357003	1	'physical restraint'@en
Q3567586	1	'theme'@en
Q35670518	1	'All-American Road'@en
Q3565075	1	'Raions of cities in Ukraine'@en
Q3562482	1	'ecclesiastical address'@en
Q3559736	1	'standard test image'@en
Q3559093	1	'sanctuary city'@en
Q3559	1	'comet'@en
Q355505	1	'nobiliary particle'@en
Q3543088	1	'gag cartoon'@en
Q35409	1	'family'@en
Q353963	1	'Complication'@en
Q3539455	1	'triol'@en
Q3532816	1	'lock key'@en
Q35277	1	'metaphysics'@en
Q3526714	1	'division algorithm'@en
Q352222	1	'exercise equipment'@en
Q3518817	1	'equivalent territory'@en
Q35120	1	'entity'@en
Q3511312	1	'radio drama series'@en
Q35112127	1	'historic building'@en
Q3504364	1	'superclub'@en
Q3503934	1	'hexamer'@en
Q35012916	1	'lake stage'@en
Q34987520	1	'unspoiled summit'@en
Q34985575	1	'city district'@en
Q3497167	1	'gravity dam'@en
Q34956	1	'vitamin'@en
Q34876	1	'province'@en
Q34843301	1	'capital of county in Romania'@en
Q3481047	1	'ratio'@en
Q348091	1	'nuclear technology'@en
Q3478395	1	'seed company'@en
Q3477367	1	'business sector'@en
Q3476533	1	'monumental sculpture'@en
Q34698	1	'adjective'@en
Q34684312	1	'standard repertoire'@en
Q3467906	1	'virtual assistant'@en
Q34654702	1	'Shuang Lin Cheng Huang Miao'@en
Q34627	1	'synagogue'@en
Q3455658	1	'region of Vietnam'@en
Q34493	1	'motorcycle'@en
Q3445354	1	'United States senior military college'@en
Q34362	1	'astrology'@en
Q3434769	1	'macroregion'@en
Q342868	1	'pre-production'@en
Q34274	1	'gospel'@en
Q3421644	1	'reality show'@en
Q3418125	1	'fraternal twins'@en
Q3408055	1	'ancient trackway'@en
Q3405827	1	'natural material'@en
Q339828	1	'blunt instrument'@en
Q3397526	1	'stone bridge'@en
Q3397519	1	'prestressed concrete bridge'@en
Q3397516	1	'reinforced concrete bridge'@en
Q3394670	1	'pricing strategy'@en
Q3394581	1	'black operation'@en
Q339380	1	'Bahá\'í literature'@en
Q3393392	1	'highest point'@en
Q3382117	1	'chemical phenomenon'@en
Q3378136	1	'ancient lighthouse'@en
Q33767	1	'hand'@en
Q3375719	1	'conceptual character'@en
Q337330	1	'Sportsperson of the Year'@en
Q337060	1	'perceptible object'@en
Q33694	1	'mixed language'@en
Q3362987	1	'four funnel liner'@en
Q33612712	1	'running shoes'@en
Q3356065	1	'parachurch organization'@en
Q3354859	1	'collegiate university'@en
Q3346693	1	'Greek nymph'@en
Q33399405	1	'fictional toy'@en
Q3338597	1	'nine'@en
Q3336843	1	'constituent country of the United Kingdom'@en
Q333542	1	'overseas province of Portugal'@en
Q3333480	1	'interface metaphor'@en
Q333109	1	'Überrest'@en
Q333043	1	'active protection system'@en
Q33289	1	'creole language'@en
Q3328821	1	'narration'@en
Q3327913	1	'Summer Paralympic Games'@en
Q3327521	1	'online dictionary'@en
Q3326454	1	'movement'@en
Q33260112	1	'script'@en
Q3325736	1	'artist-run initiative'@en
Q332548	1	'over-the-horizon radar'@en
Q332102	1	'paranormal phenomenon'@en
Q3318059	1	'cosmological model'@en
Q331644	1	'Khanate'@en
Q3314776	1	'neurobics'@en
Q331367	1	'submarine base'@en
Q3312438	1	'informal fallacy'@en
Q3311614	1	'century leap year'@en
Q33104303	1	'concept in physics'@en
Q3309962	1	'police action'@en
Q33093124	1	'Mario franchise character'@en
Q33082993	1	'class of fictional robots'@en
Q3307487	1	'diagramming software'@en
Q330284	1	'marketplace'@en
Q3302125	1	'state decoration'@en
Q329683	1	'industrial zone'@en
Q32884	1	'Green Lantern'@en
Q32859549	1	'fictional game'@en
Q32815	1	'mosque'@en
Q3281225	1	'fungal disease of plants'@en
Q3277997	1	'cooperative bank'@en
Q3276909	1	'mixed choir'@en
Q3273292	1	'professional degree'@en
Q327132	1	'Soviet space dog'@en
Q3268757	1	'analog synthesizer'@en
Q3267791	1	'pressure system'@en
Q3258704	1	
Q32585259	1	'Canonde'@en
Q32585054	1	'river personification'@en
Q3252662	1	'series finale'@en
Q3249005	1	'provincial city'@en
Q32489	1	'knife'@en
Q3247351	1	'fictional duck'@en
Q3246424	1	'Battle of the Bands'@en
Q3243765	1	'municipality of Argentina'@en
Q3241045	1	'disease outbreak'@en
Q3239011	1	'sexual slang'@en
Q3238445	1	'security agency'@en
Q3235978	1	'circumstellar disk'@en
Q32350958	1	'bingo hall'@en
Q3233801	1	'hate group'@en
Q3222002	1	'lane'@en
Q32099	1	'meridian'@en
Q32098	1	'sanction'@en
Q32015063	1	'aerobatic maneuver'@en
Q3199141	1	'city of Indonesia'@en
Q31931265	1	'order insignia'@en
Q3185361	1	'comic magazine'@en
Q31839438	1	'food crop'@en
Q317557	1	'parish church'@en
Q317548	1	'resort town'@en
Q3174802	1	'orders of magnitude of volumes'@en
Q3157225	1	'Romance-speaking world'@en
Q315625	1	'trainee'@en
Q3151992	1	
Q3142887	1	'eight'@en
Q3139104	1	'cultural icon'@en
Q313600	1	'still camera'@en
Q312461	1	'terra nullius'@en
Q312457	1	'note value'@en
Q31235	1	'remake'@en
Q31207	1	'health care'@en
Q3109992	1	'Cthulhu Mythos miscellaneous books'@en
Q3100180	1	'rank'@en
Q309252	1	'physical fitness'@en
Q308229	1	'currency sign'@en
Q3077746	1	'fairy godmother'@en
Q3076994	1	'commune of Cameroon'@en
Q30747941	1	'audio effect'@en
Q30688752	1	'pyridine alkaloids'@en
Q30612	1	'clinical trial'@en
Q3055118	1	'single entity of population'@en
Q3055075	1	'entertainment district'@en
Q30537366	1	'Modern Lineal Neo-grotesque'@en
Q3053337	1	'employer'@en
Q305	1	'corporal punishment'@en
Q3045507	1	
Q3044788	1	'non-ministerial government department'@en
Q3044538	1	'undernutrition'@en
Q3037794	1	'optical double'@en
Q303618	1	'diplomatic rank'@en
Q30336093	1	'biological system'@en
Q3033548	1	'Doctor Who spin-offs'@en
Q3032311	1	'Native American deity'@en
Q30313989	1	'leisure centre'@en
Q30304302	1	'National Park System unit'@en
Q30234158	1	'food safety organization'@en
Q30224326	1	'themed area'@en
Q30198	1	'marsh'@en
Q30174902	1	'fictional shapeshifter'@en
Q30170627	1	'dragon in a work of fiction'@en
Q3012659	1	'queen of hearts'@en
Q30126005	1	'hypothetical scientific object'@en
Q30110959	1	
Q30109942	1	'paramedical speciality'@en
Q30106090	1	'fictional drinking establishment'@en
Q3010369	1	'opening ceremony'@en
Q3010205	1	'celebration'@en
Q30092776	1	'lake water body'@en
Q30061600	1	'undead in a work of fiction'@en
Q30058680	1	'impact tool'@en
Q30029801	1	'zone of skin'@en
Q3002772	1	'political crisis'@en
Q30027695	1	'0 number class'@en
Q30017383	1	'fictional organism'@en
Q30014735	1	'bus-based transport system'@en
Q3001152	1	'movement in cinema'@en
Q29968665	1	'fortress island'@en
Q2995808	1	'anti-submarine missile'@en
Q29957571	1	'wild food'@en
Q2995644	1	'result'@en
Q29946056	1	'highly urbanized city'@en
Q2992500	1	'wing configuration'@en
Q299191	1	'chess variant'@en
Q29913592	1	'knife cut'@en
Q29896155	1	'difference'@en
Q2989470	1	'commune of Mauritania'@en
Q29885778	1	'fictional marsupial'@en
Q29881657	1	'vocal-musical ensemble'@en
Q298750	1	'Austria in the Eurovision Song Contest'@en
Q2986441	1	'ancient Egyptian funerary text'@en
Q29785644	1	'jazz quartet'@en
Q2977	1	'cathedral'@en
Q2975117	1	'dark water ride'@en
Q2967401	1	'youth movement'@en
Q29653271	1	'atmospheric layer'@en
Q29651224	1	'natural object'@en
Q29645725	1	'printing software'@en
Q2962925	1	'fictional horse'@en
Q29556	1	'civil liberties'@en
Q29555881	1	'segment of a television episode'@en
Q29485	1	'error'@en
Q2945285	1	'family entertainment center'@en
Q29448099	1	'Latin abbreviation'@en
Q2934676	1	'Cambion'@en
Q29300714	1	'international association'@en
Q2928458	1	'royal burgh'@en
Q2919801	1	'municipality of Luxembourg'@en
Q2919327	1	'beer festival'@en
Q2918349	1	'rag doll'@en
Q29171	1	'infantry'@en
Q2916980	1	'unit of energy'@en
Q2915234	1	'Motzkin number'@en
Q2913798	1	'spherical aberration'@en
Q2911266	1	'borough of New Jersey'@en
Q29091078	1	'political domain'@en
Q2906832	1	'Carnival block'@en
Q29044175	1	'bicycle manufacturing company'@en
Q29042997	1	'double surname'@en
Q2902628	1	'horn section'@en
Q29023906	1	'temporary exhibition'@en
Q290178	1	'economic crisis'@en
Q290	1	'sex'@en
Q28969364	1	'plant material'@en
Q28963381	1	'group of major economic countries'@en
Q28951811	1	'ring system'@en
Q2894814	1	'wine cocktail'@en
Q28942344	1	'Indigenous Australian community'@en
Q28924231	1	'Authoring language'@en
Q28922893	1	'reflective programming language'@en
Q28922887	1	'metaprogramming language'@en
Q28922854	1	'non-structured programming language'@en
Q28877	1	'good'@en
Q2887554	1	'coal basin'@en
Q28874631	1	'negative power of ten'@en
Q28872924	1	'designation for an administrative territorial entity of a single country'@en
Q28864179	1	'proposed country'@en
Q28855038	1	'supernatural being'@en
Q28819924	1	'political alignment'@en
Q28797	1	'applied science'@en
Q28795800	1	'decimal currency'@en
Q28747937	1	'history of a city'@en
Q28739778	1	'hall of fame of a state or province'@en
Q28653	1	'mendicant order'@en
Q28648649	1	'softball position'@en
Q28643	1	'paradigm'@en
Q28608087	1	'human-based unit of measurement'@en
Q286	1	'leather'@en
Q28597527	1	'garden ornament'@en
Q28564	1	'public library'@en
Q28542014	1	'one-of-a-kind computer'@en
Q285400	1	'flare star'@en
Q28532285	1	'ministry of East Germany'@en
Q28531230	1	'third-person pronoun'@en
Q28530564	1	'software version type'@en
Q2850068	1	'United States presidential pet'@en
Q28480345	1	'district of Vantaa'@en
Q28469887	1	
Q28464789	1	'Populated place in Nepal'@en
Q2842304	1	'Pillai prime'@en
Q28337	1	'shoal'@en
Q2831985	1	
Q2827268	1	'gymnastic apparatus'@en
Q282472	1	'anti-tank missile'@en
Q282301	1	'demonstrative'@en
Q282049	1	'career'@en
Q28171280	1	'ancient civilization'@en
Q28169064	1	'68k emulator'@en
Q281460	1	'pipe organ'@en
Q2814066	1	'comedy club'@en
Q28140340	1	'women\'s association football team'@en
Q28109781	1	'philosophical problem'@en
Q28109769	1	'Christian theological school'@en
Q281019	1	'ghost ship'@en
Q281	1	'whisky'@en
Q28070554	1	'region of Sudan'@en
Q2805205	1	'Amazons'@en
Q28050585	1	'period'@en
Q28045079	1	'contour fort'@en
Q28042933	1	'state historic site in the United States'@en
Q2801262	1	'hacker group'@en
Q27970162	1	'hardware store chain'@en
Q27955379	1	'road transport infrastructure'@en
Q27949284	1	'polar aprotic solvent'@en
Q27917249	1	'electronic toll collection system'@en
Q27916882	1	'chivalric order degree'@en
Q27905	1	'suit'@en
Q27889498	1	'boxing match'@en
Q27884930	1	'computer key'@en
Q27881073	1	'fake news website'@en
Q278379	1	'a priori language'@en
Q27825487	1	'animate object'@en
Q27787439	1	'film festival edition'@en
Q2776649	1	'skateboarding trick'@en
Q27741749	1	'group of cats'@en
Q27713372	1	'fictional goat'@en
